source,target
82000742,80086304
82000742,80000191
82000742,80051388
82000743,80000191
82000743,80043562
82000743,80111107
82000743,80143647
82000743,80051388
82000747,80037709
82000747,80039570
82002804,80037030
82002804,80039928
82000758,80086304
82000758,80000191
82000758,80039002
82000758,80039928
82000761,80088213
82000761,80039002
82000761,80043562
82000761,80042906
82000764,80043562
82000764,80143647
82000764,80042906
82000765,80029561
82000765,80000191
82000765,80037709
82000765,80143647
82000765,80051388
82000768,80088213
82000768,80056032
82000768,80029561
82000768,80143647
82000768,80051388
82000768,80037030
82000770,80000191
82000770,80143647
82000770,80039928
82000771,80088213
82000771,80143647
82000771,80039570
82000771,80042906
82000772,80000191
82000772,80039928
82000775,80051388
82000775,80039570
82000775,80117234
82002825,80000191
82002825,80039928
82000779,80037709
82000779,80111107
82000779,80143647
82000779,80117234
82000783,80000191
82000783,80039002
82000783,80043562
82000783,80042906
82000785,80056032
82000785,80000191
82000785,80039002
82000785,80143647
82000785,80042906
82000785,80037030
82000787,80043562
82000787,80111107
82000787,80117234
82000787,80037030
80042906,82025891
80042906,82026066
80042906,82000819
80042906,82000857
80042906,82000869
80042906,82000884
80042906,82000891
80042906,82000893
80042906,82000894
80042906,82000912
80042906,82000921
80042906,82000936
80042906,82000940
80042906,82000947
80042906,82000966
80042906,82001000
80042906,82001041
80042906,82001058
80042906,82001065
80042906,82001066
80042906,82001127
80042906,82001136
80042906,82001137
80042906,82001150
80042906,82001152
80042906,82001161
80042906,82001162
80042906,82001168
80042906,82001173
80042906,82001184
80042906,82001270
80042906,82001273
80042906,82001284
80042906,82001298
80042906,82001330
80042906,82001351
80042906,82001352
80042906,82001368
80042906,82001391
80042906,82001441
80042906,82001461
80042906,82001473
80042906,82001479
80042906,82001482
80042906,82001483
80042906,82001496
80042906,82001503
80042906,82001579
80042906,82001606
80042906,82001611
80042906,82001619
80042906,82001620
80042906,82001722
80042906,82001732
80042906,82001736
80042906,82001748
80042906,82001764
80042906,82001767
80042906,82001777
80042906,82001780
80042906,82002926
80042906,82002984
80042906,82003061
80042906,82003135
80042906,82003165
80042906,82003420
80042906,82003509
80042906,82003579
80042906,82003813
80042906,82003916
80042906,82005062
80042906,82005163
80042906,82005342
80042906,82005457
80042906,82005593
82000795,80086304
82000795,80000191
82000795,80111107
82000795,80039570
82000797,80043562
82000797,80117234
82000797,80037030
82000799,80000191
82000799,80039570
82000800,80086304
82000800,80111107
82000800,80051388
82000801,80086304
82000801,80111107
82000801,80051388
82000810,80088213
82000810,80056032
82000810,80143647
82000810,80037030
82000812,80088213
82000812,80056032
82000812,80039002
82000812,80143647
82000812,80039570
82000813,80086304
82000813,80000191
82000813,80043562
82000813,80111107
82000813,80051388
82000813,80039928
82000814,80086304
82000814,80029561
82000814,80000191
82000814,80051388
82000814,80039928
82000819,80000191
82000819,80143647
82000819,80117234
82000821,80056032
82000821,80111107
82000835,80088213
82000835,80000191
82000835,80039002
82000835,80143647
82000835,80039570
82000837,80056032
82000837,80000191
82000837,80039002
82000837,80039570
82000840,80000191
82000840,80111107
82000840,80143647
82000841,80000191
82000841,80143647
82000841,80037030
82000841,80039928
82004937,80056032
82004937,80000191
82004937,80037709
82004937,80039570
82000843,80086304
82000843,80000191
82000843,80111107
82000843,80051388
82000843,80039928
82000844,80086304
82000844,80000191
82000844,80051388
82000844,80039928
82000845,80056032
82000845,80000191
82000845,80043562
82000846,80086304
82000846,80000191
82000846,80051388
82000846,80039928
82000847,80086304
82000847,80000191
82000847,80039002
82000847,80111107
82000847,80051388
82000847,80117234
82000847,80039928
82000850,80037709
82000850,80143647
82000850,80039570
82000851,80029561
82000851,80111107
82000851,80143647
82000851,80039570
82000852,80086304
82000852,80111107
82000852,80051388
82000853,80000191
82000853,80043562
82000853,80051388
82000854,80000191
82000854,80043562
82000854,80051388
82000856,80000191
82000856,80039002
82000856,80043562
82000856,80037709
82000857,80000191
82000857,80039570
82000861,80000191
82000861,80111107
82000861,80143647
82000861,80037220
82000863,80056032
82000863,80111107
82000863,80117234
82000865,80029561
82000865,80000191
82000865,80111107
82000865,80143647
82000865,80051388
82000865,80039928
82002914,80000191
82002914,80043562
82002914,80037709
82002914,80111107
82000868,80029561
82000868,80000191
82000868,80037030
82000869,80029561
82000869,80000191
82000869,80111107
82000869,80143647
82000869,80051388
82000869,80039928
82000870,80088213
82000870,80000191
82000870,80039002
82000870,80043562
82000870,80037709
82000871,80111107
82000871,80051388
82000871,80117234
82000876,80029561
82000876,80111107
82000876,80051388
82002926,80039002
82002926,80043562
82002926,80037709
82002926,80037030
82000884,80088213
82000884,80056032
82000884,80039002
82000884,80043562
82000884,80051388
82000891,80086304
82000891,80000191
82000891,80051388
82000891,80039570
82000891,80117234
82000891,80039928
82000893,80000191
82000893,80039002
82000893,80143647
82000894,80000191
82000894,80039002
82000894,80037030
82000902,80000191
82000902,80111107
82000902,80037030
82000902,80039928
82000907,80000191
82000907,80043562
82000909,80143647
82000909,80039570
82000909,80037030
82000911,80039002
82000911,80043562
82000911,80037709
82000911,80037220
82000912,80056032
82000912,80039002
82002961,80056032
82002961,80039002
82002961,80043562
82002961,80039570
82000920,80029561
82000920,80000191
82000920,80111107
82000920,80051388
82000921,80056032
82000921,80000191
82000921,80037030
82000928,80051388
82000928,80117234
82000933,80000191
82000933,80043562
82000933,80039928
82000935,80086304
82000935,80111107
82002984,80000191
82002984,80039002
82002984,80037709
82002984,80143647
82000936,80029561
82000936,80000191
82000936,80143647
82000936,80051388
82000939,80086304
82000939,80000191
82000939,80117234
82000940,80056032
82000940,80037709
82000940,80143647
82000940,80039570
82000946,80086304
82000946,80029561
82000946,80000191
82000946,80111107
82000946,80051388
82000947,80039002
82000947,80043562
82000947,80037030
82000949,80086304
82000949,80000191
82000949,80051388
82000949,80039928
82000950,80086304
82000950,80000191
82000950,80051388
82000950,80039928
82000951,80086304
82000951,80000191
82000951,80051388
82000951,80039928
82000952,80086304
82000952,80000191
82000952,80051388
82000952,80039928
82000953,80086304
82000953,80000191
82000953,80051388
82000953,80039928
82000955,80086304
82000955,80000191
82000955,80111107
82000955,80051388
82000955,80039928
82003004,80143647
82003004,80039570
82003004,80117234
82003004,80037030
82000956,80086304
82000956,80000191
82000956,80051388
82000956,80039928
82000958,80086304
82000958,80000191
82000958,80111107
82000958,80051388
82000958,80039928
82003006,80039002
82003006,80037709
82003006,80037030
82003006,80037220
82000957,80086304
82000957,80000191
82000957,80051388
82000957,80039928
82000961,80056032
82000961,80037030
82000961,80037220
82000962,80000191
82000962,80111107
82000962,80051388
82003011,80056032
82003011,80000191
82003011,80039002
82003011,80043562
82003011,80143647
82000963,80029561
82000963,80000191
82000963,80111107
82000963,80051388
82000966,80000191
82000966,80039002
82000966,80043562
82005062,80037709
82005062,80143647
82005062,80039570
82000968,80056032
82000968,80037030
82000968,80037220
82000970,80000191
82000970,80039002
82000970,80037709
82000970,80039570
82000970,80037220
82000975,80111107
82000975,80039570
82000977,80029561
82000977,80111107
82000977,80143647
82000979,80037709
82000979,80111107
82000979,80143647
82000980,80043562
82000980,80051388
80039002,82025891
80039002,82026097
80039002,82001022
80039002,82001064
80039002,82001070
80039002,82001071
80039002,82001072
80039002,82001075
80039002,82001083
80039002,82001121
80039002,82001128
80039002,82001148
80039002,82001149
80039002,82001168
80039002,82001170
80039002,82001184
80039002,82001192
80039002,82001210
80039002,82001265
80039002,82001266
80039002,82001273
80039002,82001298
80039002,82001305
80039002,82001307
80039002,82001339
80039002,82001352
80039002,82001384
80039002,82001406
80039002,82001431
80039002,82001446
80039002,82001451
80039002,82001461
80039002,82001496
80039002,82001538
80039002,82001539
80039002,82001569
80039002,82001606
80039002,82001620
80039002,82001633
80039002,82001670
80039002,82001681
80039002,82001687
80039002,82001748
80039002,82001753
80039002,82001759
80039002,82001764
80039002,82001767
80039002,82001768
80039002,82001770
80039002,82001777
80039002,82001791
80039002,82001798
80039002,82003061
80039002,82003093
80039002,82003165
80039002,82003388
80039002,82003392
80039002,82003405
80039002,82003579
80039002,82003725
80039002,82003916
80039002,82003959
80039002,82005342
80039002,82005593
80039002,82011232
80039002,82013729
80039002,82005505
82003034,80086304
82003034,80088213
82003034,80000191
82000988,80086304
82000988,80111107
82000988,80117234
82000988,80037030
82000988,80039928
82000989,80111107
82000989,80039570
82011232,80039928
82011232,80051388
82000998,80043562
82000998,80111107
82000998,80117234
82000998,80037030
82001000,80000191
82001000,80043562
82001000,80039570
82001000,80037030
82001010,80000191
82001010,80143647
82001010,80039570
82003061,80043562
82003061,80037709
82003061,80039570
82001013,80111107
82001013,80143647
82001013,80117234
82003068,80088213
82003068,80000191
82003068,80037709
82003068,80111107
82003068,80051388
82001020,80000191
82001020,80043562
82001020,80039928
82001022,80000191
82001022,80111107
82001026,80029561
82001026,80000191
82001026,80143647
82001026,80039570
82001030,80088213
82001030,80000191
82001030,80043562
82001030,80039928
82001032,80037709
82001032,80111107
82001032,80051388
82001032,80117234
82001033,80086304
82001033,80000191
82001033,80051388
82001039,80029561
82001039,80000191
82001039,80111107
82001039,80051388
82001041,80056032
82001041,80000191
82001041,80039570
82001042,80086304
82001042,80000191
82001042,80117234
82001042,80037030
82001042,80039928
80088213,82001121
80088213,82001127
80088213,82001128
80088213,82001136
80088213,82001148
80088213,82001149
80088213,82001202
80088213,82001214
80088213,82001236
80088213,82001256
80088213,82001261
80088213,82001263
80088213,82001330
80088213,82001368
80088213,82001384
80088213,82001391
80088213,82001418
80088213,82001538
80088213,82001569
80088213,82001633
80088213,82001670
80088213,82001703
80088213,82001711
80088213,82001716
80088213,82001717
80088213,82001722
80088213,82003093
80088213,82003177
80088213,82003402
80088213,82003403
80088213,82003407
80088213,82003408
80088213,82003509
80088213,82003515
80088213,82003516
80088213,82003579
80088213,82003642
80088213,82003771
80088213,82005163
80088213,82005342
80088213,82005457
80088213,82005593
80088213,82014117
80088213,82025891
82003093,80056032
82003093,80000191
82003093,80143647
82001053,80056032
82001053,80143647
82001053,80039570
82001053,80117234
82001053,80037030
82001054,80056032
82001054,80029561
82001054,80000191
82001054,80143647
82001054,80039570
82001054,80117234
82001054,80037030
82003103,80000191
82003103,80143647
82003103,80039570
82003103,80117234
82003103,80037030
82001055,80111107
82001055,80039570
82001058,80043562
82001058,80051388
82001058,80117234
82007204,80000191
82007204,80039570
82007204,80111107
80037030,82001064
80037030,82001075
80037030,82001083
80037030,82001128
80037030,82001152
80037030,82001174
80037030,82001184
80037030,82001200
80037030,82001214
80037030,82001217
80037030,82001236
80037030,82001277
80037030,82001285
80037030,82001286
80037030,82001287
80037030,82001293
80037030,82001303
80037030,82001304
80037030,82001330
80037030,82001339
80037030,82001400
80037030,82001406
80037030,82001446
80037030,82001538
80037030,82001539
80037030,82001606
80037030,82001631
80037030,82001636
80037030,82001687
80037030,82001711
80037030,82001717
80037030,82001722
80037030,82001764
80037030,82001770
80037030,82003135
80037030,82003392
80037030,82003642
80037030,82003725
80037030,82003778
80037030,82003814
80037030,82013729
82001064,80000191
82001064,80117234
82001064,80039928
82001065,80086304
82001065,80000191
82001065,80143647
82001066,80086304
82001066,80143647
82005163,80056032
82005163,80000191
82001070,80000191
82001070,80043562
82001070,80037709
82001070,80037220
82001071,80000191
82001071,80043562
82001071,80037220
82001072,80000191
82001072,80043562
82001072,80037709
82001072,80037220
82001075,80000191
82001075,80043562
82001075,80037709
82001075,80111107
82001075,80037220
236724,50622
236724,75595
236724,54662
82001079,80029561
82001079,80000191
82001079,80111107
82001079,80039570
82001083,80037709
80051388,82001129
80051388,82001151
80051388,82001180
80051388,82001181
80051388,82001184
80051388,82001185
80051388,82001186
80051388,82001187
80051388,82001188
80051388,82001202
80051388,82001204
80051388,82001205
80051388,82001225
80051388,82001227
80051388,82001229
80051388,82001236
80051388,82001262
80051388,82001267
80051388,82001277
80051388,82001284
80051388,82001294
80051388,82001295
80051388,82001303
80051388,82001304
80051388,82001307
80051388,82001332
80051388,82001333
80051388,82001405
80051388,82001445
80051388,82001548
80051388,82001569
80051388,82001636
80051388,82001693
80051388,82001711
80051388,82001716
80051388,82001717
80051388,82003177
80051388,82003402
80051388,82003403
80051388,82003405
80051388,82003407
80051388,82003408
80051388,82003515
80051388,82003516
80051388,82003528
80000191,82001120
80000191,82001121
80000191,82001127
80000191,82001146
80000191,82001149
80000191,82001150
80000191,82001161
80000191,82001162
80000191,82001170
80000191,82001174
80000191,82001187
80000191,82001188
80000191,82001192
80000191,82001203
80000191,82001214
80000191,82001217
80000191,82001234
80000191,82001261
80000191,82001263
80000191,82001271
80000191,82001273
80000191,82001277
80000191,82001284
80000191,82001285
80000191,82001294
80000191,82001302
80000191,82001303
80000191,82001304
80000191,82001305
80000191,82001307
80000191,82001313
80000191,82001330
80000191,82001332
80000191,82001339
80000191,82001351
80000191,82001352
80000191,82001363
80000191,82001368
80000191,82001391
80000191,82001400
80000191,82001405
80000191,82001406
80000191,82001418
80000191,82001431
80000191,82001441
80000191,82001443
80000191,82001445
80000191,82001461
80000191,82001473
80000191,82001479
80000191,82001496
80000191,82001500
80000191,82001503
80000191,82001538
80000191,82001539
80000191,82001579
80000191,82001619
80000191,82001620
80000191,82001631
80000191,82001633
80000191,82001655
80000191,82001670
80000191,82001685
80000191,82001687
80000191,82001692
80000191,82001693
80000191,82001703
80000191,82001732
80000191,82001753
80000191,82001759
80000191,82001764
80000191,82001767
80000191,82001768
80000191,82001770
80000191,82001776
80000191,82001780
80000191,82001791
80000191,82003135
80000191,82003165
80000191,82003177
80000191,82003383
80000191,82003392
80000191,82003402
80000191,82003403
80000191,82003407
80000191,82003408
80000191,82003414
80000191,82003420
80000191,82003509
80000191,82003515
80000191,82003516
80000191,82003528
80000191,82003557
80000191,82003564
80000191,82003642
80000191,82003647
80000191,82003725
80000191,82003733
80000191,82003771
80000191,82003778
80000191,82003813
80000191,82003814
80000191,82003829
80000191,82003921
80000191,82003922
80000191,82005252
80000191,82005372
80000191,82005381
80000191,82005382
80000191,82005457
80000191,82005505
80000191,82005593
80000191,82009922
80000191,82014117
80000191,82001185
80000191,82001205
80000191,82001227
80000191,82001333
80000191,82001183
80000191,82001186
80000191,82001204
80000191,82001229
80000191,82001482
80000191,82001606
80000191,82001483
80000191,82001798
82003135,80039570
82003135,80117234
82001098,80111107
82001098,80117234
82001114,80111107
82001114,80039570
82003165,80043562
82003165,80037709
82001120,80086304
82001120,80039928
82001127,80039570
82001128,80037709
82003177,80037709
82003177,80111107
82001129,80086304
82001129,80037709
82001132,80056032
82001132,80117234
82001136,80056032
82001136,80037709
82001136,80143647
82001136,80039570
82001137,80056032
82001137,80037709
82001137,80143647
82001137,80039570
82001146,80056032
82001146,80111107
82001148,80043562
82001148,80037709
82001148,80143647
82001148,80039570
82001149,80056032
82001149,80043562
82001149,80037220
82001150,80056032
82001150,80037709
82001150,80143647
82001150,80037220
82001151,80086304
82001151,80111107
82001151,80143647
82001152,80056032
82005252,80037709
82005252,80043562
82005252,80117234
82001161,80043562
82001161,80037220
82001162,80043562
82001162,80037220
82001168,80043562
82001168,80037709
82001168,80037220
82001170,80043562
82001173,80039570
82001173,80037220
82001174,80143647
82001174,80117234
82001174,80039928
82001176,80111107
82001176,80039570
82001178,80111107
82001178,80117234
82001178,80039928
82001179,80111107
82001179,80117234
82001179,80039928
82001180,80111107
82001180,80117234
82001180,80039928
82001181,80111107
82001181,80117234
82001181,80039928
80143647,82025891
80143647,82001183
80143647,82001184
80143647,82001210
80143647,82001214
80143647,82001236
80143647,82001256
80143647,82001276
80143647,82001286
80143647,82001287
80143647,82001303
80143647,82001304
80143647,82001332
80143647,82001333
80143647,82001352
80143647,82001384
80143647,82001391
80143647,82001406
80143647,82001441
80143647,82001451
80143647,82001500
80143647,82001504
80143647,82001538
80143647,82001539
80143647,82001620
80143647,82001631
80143647,82001692
80143647,82001711
80143647,82001716
80143647,82001717
80143647,82001753
80143647,82001768
80143647,82003414
80143647,82003564
80143647,82003579
80143647,82003678
80143647,82003778
80143647,82003808
80143647,82003916
80143647,82003921
80143647,82003922
80143647,82005342
80143647,82009922
80086304,82001183
80086304,82001184
80086304,82001185
80086304,82001186
80086304,82001203
80086304,82001204
80086304,82001205
80086304,82001227
80086304,82001229
80086304,82001267
80086304,82001270
80086304,82001276
80086304,82001292
80086304,82001293
80086304,82001294
80086304,82001399
80086304,82001400
80086304,82001418
80086304,82001443
80086304,82001482
80086304,82001483
80086304,82001504
80086304,82001553
80086304,82001554
80086304,82001579
80086304,82001611
80086304,82001619
80086304,82001670
80086304,82001693
80086304,82001753
80086304,82001798
80086304,82003405
80086304,82026066
80086304,82026097
82001184,80029561
82001184,80043562
82001184,80111107
82001184,80039570
82001184,80037220
82001185,80111107
82001186,80111107
82001188,80029561
82001183,80039570
82001183,80037220
82001192,80043562
82001192,80037220
82001200,80037709
82001200,80037220
82001202,80111107
82001203,80039928
82001204,80111107
82001205,80111107
82001210,80029561
82001210,80039928
82001217,80039928
82001222,80111107
82001222,80039570
82001225,80111107
82001227,80111107
82001229,80111107
82001230,80056032
82001230,80117234
82001231,80056032
82001231,80117234
82001232,80056032
82001232,80117234
82001234,80043562
82001236,80056032
82001236,80029561
82005342,80037709
80037220,82001286
80037220,82001287
80037220,82001330
80037220,82001391
80037220,82001431
80037220,82001473
80037220,82001500
80037220,82001503
80037220,82001569
80037220,82001578
80037220,82001611
80037220,82001681
80037220,82001685
80037220,82001732
80037220,82001736
80037220,82001767
80037220,82001777
80037220,82001780
80037220,82003509
80037220,82003557
80037220,82003771
80037220,82003808
80037220,82003813
80037220,82005372
80037220,82005457
80037220,82014117
80037220,82003564
80037220,82003959
82001256,80037709
82001256,80039570
82001261,80037709
82001261,80039570
82001262,80111107
82001263,80037709
82001263,80039570
82001265,80043562
82001265,80037709
82001266,80043562
82001266,80037709
82001267,80111107
82001270,80029561
82001271,80117234
82001273,80056032
82001273,80043562
82001277,80111107
82005372,80056032
82005372,80037709
82005372,80039570
82001284,80029561
82005381,80117234
82001287,80037709
82005382,80117234
82001285,80029561
82001285,80111107
82001292,80029561
82001292,80111107
82001292,80117234
82001292,80039928
82001293,80111107
82001293,80117234
82001293,80039928
82001294,80039928
82001295,80043562
82001298,80056032
82001298,80043562
82001302,80117234
82001303,80029561
82001304,80029561
82001305,80056032
82001307,80029561
82001307,80111107
82001313,80043562
82001313,80039928
82001330,80029561
82001332,80029561
82001333,80029561
82001333,80037709
82003383,80043562
82003383,80037709
82003383,80111107
82001339,80039570
82003388,80037709
82003392,80117234
82003392,80039928
82001351,80037709
82001352,80056032
82003402,80037709
82003402,80111107
82003403,80037709
82003403,80111107
82003405,80111107
82003407,80037709
82003407,80111107
82003408,80037709
82003408,80111107
82005457,80039570
82001363,80117234
82003414,80037709
82003414,80039570
82001368,80039570
82003420,80056032
82003420,80043562
82003420,80039570
82001384,80043562
82001384,80039570
82001391,80039570
80117234,82001399
80117234,82001400
80117234,82001405
80117234,82001578
80117234,82001631
80117234,82001687
80117234,82001703
80117234,82001730
80117234,82001776
80117234,82003528
80117234,82003647
80117234,82003678
80117234,82003725
80117234,82003733
80117234,82003778
80117234,82003829
80117234,82003921
80117234,82003922
82001399,80111107
82001399,80039928
82001400,80111107
82001400,80039928
82001405,80111107
82005505,80037709
80111107,82001418
80111107,82001500
80111107,82001548
80111107,82001692
80111107,82001753
80111107,82001776
80111107,82003515
80111107,82003516
80111107,82003528
80111107,82003921
80111107,82003922
82001418,80029561
82001431,80043562
82001431,80037709
82001441,80043562
82001441,80037709
82013729,80043562
82001443,80029561
82001443,80039928
82001445,80029561
82001445,80039928
82001446,80056032
82001446,80043562
80043562,82001461
80043562,82001479
80043562,82001496
80043562,82001578
80043562,82001633
80043562,82001681
80043562,82001736
80043562,82001748
80043562,82001759
80043562,82001768
80043562,82001777
80043562,82001780
80043562,82003557
80043562,82003647
80043562,82003771
82001451,80037709
82001461,80037709
82003515,80037709
82003516,80037709
82001473,80039570
82001479,80056032
82001479,80037709
82001482,80029561
82001483,80029561
82026066,80029561
82001496,80037709
82005593,80037709
82001500,80039570
82001503,80056032
82001503,80039570
82003557,80056032
82026097,80029561
82001538,80056032
82001538,80037709
82001539,80056032
82001539,80037709
82001548,80029561
82001548,80037709
82001553,80029561
82001553,80039928
80039570,82001569
80039570,82001631
80039570,82001655
80039570,82001685
80039570,82001736
80039570,82003778
80039570,82003959
80039570,82009922
82001554,80029561
82001554,80039928
82001569,80056032
82001569,80029561
82003642,80056032
82001619,80029561
82001620,80029561
82003678,80037709
82001631,80056032
82001631,80029561
80056032,82001681
80056032,82001685
80056032,82001711
80056032,82001716
80056032,82001717
80056032,82001730
80056032,82001764
80056032,82001770
80056032,82001780
80056032,82001791
80056032,82003808
80056032,82003813
80056032,82003814
82001636,80029561
82001636,80037709
82001655,80039928
82001670,80029561
82001670,80037709
82003725,80039928
82001687,80039928
82001692,80029561
80039709,82009922
80039709,82014117
82001693,80029561
82001703,80039928
82001711,80029561
82001716,80029561
82001717,80029561
82001722,80037709
82003778,80029561
82009922,80037709
82001736,80037709
80037709,82001748
80037709,82001764
80037709,82001768
80037709,82001770
80037709,82001777
80037709,82001780
80037709,82001791
80037709,82003813
80037709,82003916
80037709,82014117
82001753,80029561
82001759,80039928
80029561,82001798
